#REFERENCE 3 47.2332780 26.7604953
81  -11.47   30.48   0.06   0.05  84.220    0.19   0.038   0.251    0.5 0.356  20.20 66 67    0.4
81  -53.08   -2.95   0.05   0.05  83.740    0.09   0.038   0.251    0.5 0.356  20.20 67 68    0.4
81  -18.79   18.51   0.05   0.05 -68.250    0.08   0.036   0.240    0.5 0.356  20.30 68 69    0.4
81   39.18   10.55   0.06   0.05 -80.970    0.20   0.036   0.240    0.5 0.356  20.30 69 70    0.4
81   15.07  -12.48   0.05   0.05 -68.620    0.04   0.035   0.236    0.5 0.356  20.34 70 71    0.4
81   44.18  -12.44   0.08   0.05  35.460    0.50   0.035   0.233    0.5 0.356  20.36 71 72    0.4
81  -50.88   -1.98   0.06   0.05  43.590    0.23   0.035   0.232    0.5 0.356  20.37 72 73    0.4
81   32.27  -56.61   0.08   0.05 -42.470    0.46   0.034   0.229    0.5 0.356  20.40 73 74    0.4
81   30.75   45.45   0.05   0.05  61.820    0.02   0.034   0.228    0.5 0.356  20.41 74 75    0.4
81  -15.31   -3.97   0.06   0.04 -58.490    0.22   0.033   0.223    0.5 0.356  20.46 75 76    0.4
81  -27.94   17.86   0.05   0.04  80.720    0.20   0.033   0.222    0.5 0.356  20.47 76 77    0.4
81   15.20   39.48   0.06   0.04 -44.420    0.34   0.032   0.212    0.5 0.356  20.57 77 78    0.4
81   56.04  -40.76   0.09   0.04  29.390    0.64   0.032   0.210    0.5 0.356  20.59 78 79    0.4
81  -28.02   26.12   0.05   0.04 -83.990    0.22   0.032   0.210    0.5 0.356  20.59 79 80    0.4
81    2.43    0.35   0.07   0.04  -0.540    0.53   0.031   0.206    0.5 0.356  20.63 80 81    0.4
81   -7.24   -6.47   0.04   0.04  72.040    0.06   0.031   0.205    0.5 0.356  20.64 81 82    0.4
81   53.28  -34.91   0.05   0.04 -72.100    0.21   0.030   0.202    0.4 0.356  20.67 82 83    0.4
81   52.52  -24.16   0.05   0.04 -51.940    0.21   0.030   0.202    0.4 0.356  20.68 83 84    0.4
81    3.51   22.06   0.05   0.04  89.400    0.23   0.030   0.201    0.4 0.356  20.69 84 85    0.4
81  -28.37  -17.03   0.04   0.04 -79.800    0.03   0.029   0.193    0.4 0.356  20.77 85 86    0.4
81  -45.00   -4.70   0.06   0.04  74.430    0.37   0.029   0.191    0.4 0.356  20.79 86 87    0.4
81  -44.46  -24.66   0.06   0.04 -13.000    0.42   0.028   0.189    0.4 0.356  20.82 87 88    0.4
81    2.55   20.47   0.04   0.04 -64.630    0.02   0.028   0.184    0.4 0.356  20.87 88 89    0.3
81   -6.39   69.97   0.07   0.04  61.860    0.55   0.028   0.184    0.4 0.356  20.87 89 90    0.3
81  -36.47    7.17   0.05   0.04  79.530    0.33   0.028   0.184    0.4 0.356  20.88 90 91    0.3
81  -59.17  -31.98   0.06   0.04 -71.990    0.47   0.027   0.180    0.4 0.356  20.92 91 92    0.3
81  -61.77  -28.86   0.04   0.04 -87.500    0.22   0.027   0.179    0.4 0.356  20.94 92 93    0.3
81    6.51  -29.20   0.04   0.03  -3.260    0.09   0.026   0.174    0.4 0.356  21.00 93 94    0.3
81    8.72  -42.82   0.06   0.03  52.080    0.54   0.026   0.170    0.4 0.356  21.04 94 95    0.3
81   -9.46  -61.22   0.06   0.03  15.930    0.52   0.025   0.167    0.4 0.356  21.09 95 96    0.3
81   19.91  -43.48   0.07   0.03 -17.390    0.61   0.025   0.166    0.4 0.356  21.10 96 97    0.3
81   12.77  -14.16   0.04   0.03  42.420    0.16   0.025   0.166    0.4 0.356  21.10 97 98    0.3
81   -6.91    9.38   0.04   0.03 -53.030    0.30   0.025   0.165    0.4 0.356  21.11 98 99    0.3
81   17.40   10.76   0.07   0.03  79.000    0.60   0.024   0.162    0.4 0.356  21.15 99 100    0.3
81  -55.47    8.76   0.07   0.03  77.160    0.65   0.024   0.160    0.4 0.356  21.18 100 101    0.3
81   -5.60  -48.15   0.04   0.03  41.470    0.28   0.023   0.156    0.4 0.356  21.24 101 102    0.3
81   32.67   27.32   0.12   0.03   5.000    0.88   0.023   0.155    0.4 0.356  21.24 102 103    0.3
81   21.19   36.69   0.03   0.03 -64.460    0.11   0.023   0.155    0.4 0.356  21.25 103 104    0.3
81    0.86   -6.63   0.05   0.03  82.080    0.45   0.023   0.154    0.4 0.356  21.26 104 105    0.3
81   63.52   19.26   0.04   0.03 -41.960    0.15   0.023   0.152    0.4 0.356  21.29 105 106    0.3
81   24.85  -40.15   0.04   0.03  -6.990    0.16   0.023   0.152    0.4 0.356  21.30 106 107    0.3
81  -64.34  -18.74   0.06   0.03 -80.840    0.54   0.023   0.150    0.4 0.356  21.32 107 108    0.3
81   54.03   17.39   0.03   0.03  35.760    0.07   0.022   0.148    0.4 0.356  21.35 108 109    0.3
81  -11.22  -18.96   0.03   0.03 -27.720    0.16   0.022   0.147    0.4 0.356  21.36 109 110    0.3
81   -9.67   24.40   0.03   0.03  13.560    0.15   0.022   0.146    0.4 0.356  21.38 110 111    0.3
81    0.79  -41.20   0.03   0.03 -81.030    0.16   0.022   0.145    0.4 0.356  21.40 111 112    0.3
81    4.18  -28.23   0.03   0.03 -89.170    0.11   0.021   0.141    0.4 0.356  21.45 112 113    0.3
81   49.14   12.58   0.03   0.03  20.700    0.05   0.021   0.137    0.4 0.356  21.51 113 114    0.3
81   16.76  -12.82   0.03   0.03  -2.630    0.07   0.020   0.130    0.4 0.356  21.63 114 115    0.3
81   13.64  -23.62   0.03   0.03  83.130    0.04   0.019   0.129    0.4 0.356  21.64 115 116    0.3
81  -61.19    1.47   0.03   0.03  34.540    0.20   0.019   0.127    0.4 0.356  21.69 116 117    0.3
81  -18.51  -42.61   0.03   0.02  46.380    0.25   0.019   0.124    0.4 0.356  21.74 117 118    0.3
81  -44.85   39.68   0.04   0.02  19.480    0.48   0.018   0.122    0.3 0.356  21.76 118 119    0.3
81   41.94  -34.85   0.03   0.02  82.700    0.17   0.018   0.122    0.3 0.356  21.77 119 120    0.3
81   48.45  -47.18   0.03   0.02 -47.700    0.26   0.018   0.121    0.3 0.356  21.79 120 121    0.3
81   18.00  -54.38   0.05   0.02 -87.120    0.64   0.018   0.120    0.3 0.356  21.80 121 122    0.3
81   42.92   -8.41   0.03   0.02  83.830    0.14   0.018   0.120    0.3 0.356  21.81 122 123    0.3
81   27.58   12.73   0.04   0.02 -33.710    0.51   0.017   0.115    0.3 0.356  21.89 123 124    0.3
81   59.27  -32.73   0.03   0.02 -12.700    0.29   0.017   0.112    0.3 0.356  21.95 124 125    0.3
81  -47.86   40.78   0.02   0.02 -64.510    0.12   0.016   0.110    0.3 0.356  22.00 125 126    0.2
81  -30.61   57.72   0.02   0.02 -43.510    0.05   0.016   0.109    0.3 0.356  22.02 126 127    0.2
81    0.14   69.69   0.02   0.02 -82.270    0.09   0.016   0.108    0.3 0.356  22.03 127 128    0.2
81  -67.12   -7.55   0.03   0.02   8.180    0.35   0.016   0.107    0.3 0.356  22.04 128 129    0.2
81  -25.73  -27.13   0.04   0.02  46.980    0.52   0.016   0.106    0.3 0.356  22.08 129 130    0.2
81  -33.75   72.13   0.03   0.02  78.020    0.19   0.016   0.105    0.3 0.356  22.09 130 131    0.2
81   27.78   14.22   0.03   0.02  58.080    0.21   0.016   0.105    0.3 0.356  22.10 131 132    0.2
81  -22.32   55.28   0.02   0.02  49.640    0.04   0.016   0.104    0.3 0.356  22.11 132 133    0.2
81   45.02   -7.42   0.05   0.02  56.360    0.74   0.015   0.103    0.3 0.356  22.13 133 134    0.2
81   30.73  -25.69   0.03   0.02 -85.520    0.38   0.015   0.102    0.3 0.356  22.16 134 135    0.2
81   -6.79  -25.95   0.02   0.02  15.660    0.08   0.015   0.101    0.3 0.356  22.17 135 136    0.2
81  -31.95   46.82   0.03   0.02  -9.800    0.40   0.015   0.100    0.3 0.356  22.19 136 137    0.2
81  -16.22   27.23   0.02   0.02 -60.770    0.04   0.015   0.100    0.3 0.356  22.21 137 138    0.2
81   -7.99   32.56   0.03   0.02 -12.330    0.50   0.015   0.099    0.3 0.356  22.22 138 139    0.2
81  -31.06  -37.78   0.02   0.02 -73.430    0.09   0.014   0.096    0.3 0.356  22.28 139 140    0.2
81    3.86   29.01   0.03   0.02 -63.720    0.46   0.014   0.095    0.3 0.356  22.31 140 141    0.2
81   33.12  -40.95   0.01   0.01   6.390    0.13   0.005   0.031    0.2 0.356  24.74 141 142    0.2
