#REFERENCE 3 47.2332780 26.7604953
81  -28.37  -17.03   2.90   2.80 -79.800    0.03   0.105  14.000    0.8 0.356  20.77 85 85    1.1
81  -45.00   -4.70   4.10   2.78  74.430    0.37   0.104  13.902    0.8 0.356  20.79 86 86    1.1
81  -44.46  -24.66   4.27   2.74 -13.000    0.42   0.103  13.703    0.8 0.356  20.82 87 87    1.1
81    2.55   20.47   2.74   2.68 -64.630    0.02   0.100  13.398    0.8 0.356  20.87 88 88    1.1
81   -6.39   69.97   4.95   2.68  61.860    0.55   0.100  13.369    0.8 0.356  20.87 89 89    1.1
81  -36.47    7.17   3.77   2.67  79.530    0.33   0.100  13.342    0.8 0.356  20.88 90 90    1.1
81  -59.17  -31.98   4.38   2.62 -71.990    0.47   0.098  13.073    0.8 0.356  20.92 91 91    1.0
81  -61.77  -28.86   3.25   2.60 -87.500    0.22   0.097  12.987    0.8 0.356  20.94 92 92    1.0
81    6.51  -29.20   2.76   2.53  -3.260    0.09   0.095  12.626    0.8 0.356  21.00 93 93    1.0
81    8.72  -42.82   4.50   2.47  52.080    0.54   0.093  12.361    0.8 0.356  21.04 94 94    1.0
81   -9.46  -61.22   4.30   2.42  15.930    0.52   0.091  12.110    0.8 0.356  21.09 95 95    1.0
81   19.91  -43.48   4.88   2.42 -17.390    0.61   0.090  12.065    0.8 0.356  21.10 96 96    1.0
81   12.77  -14.16   2.83   2.41  42.420    0.16   0.090  12.047    0.8 0.356  21.10 97 97    1.0
81   -6.91    9.38   3.26   2.40 -53.030    0.30   0.090  11.983    0.8 0.356  21.11 98 98    1.0
81   17.40   10.76   4.75   2.36  79.000    0.60   0.088  11.794    0.8 0.356  21.15 99 99    1.0
81  -55.47    8.76   5.02   2.32  77.160    0.65   0.087  11.595    0.8 0.356  21.18 100 100    1.0
81   -5.60  -48.15   3.01   2.27  41.470    0.28   0.085  11.320    0.8 0.356  21.24 101 101    1.0
81   21.19   36.69   2.52   2.25 -64.460    0.11   0.084  11.239    0.7 0.356  21.25 102 102    1.0
81    0.86   -6.63   3.65   2.25  82.080    0.45   0.084  11.215    0.7 0.356  21.26 103 103    1.0
81   63.52   19.26   2.58   2.22 -41.960    0.15   0.083  11.067    0.7 0.356  21.29 104 104    0.9
81   24.85  -40.15   2.58   2.20  -6.990    0.16   0.083  11.012    0.7 0.356  21.30 105 105    0.9
81  -64.34  -18.74   4.01   2.18 -80.840    0.54   0.082  10.902    0.7 0.356  21.32 106 106    0.9
81   54.03   17.39   2.29   2.15  35.760    0.07   0.080  10.716    0.7 0.356  21.35 107 107    0.9
81  -11.22  -18.96   2.53   2.14 -27.720    0.16   0.080  10.701    0.7 0.356  21.36 108 108    0.9
81   -9.67   24.40   2.48   2.12  13.560    0.15   0.080  10.603    0.7 0.356  21.38 109 109    0.9
81    0.79  -41.20   2.47   2.10 -81.030    0.16   0.079  10.504    0.7 0.356  21.40 110 110    0.9
81    4.18  -28.23   2.31   2.06 -89.170    0.11   0.077  10.269    0.7 0.356  21.45 111 111    0.9
81   49.14   12.58   2.09   2.00  20.700    0.05   0.075   9.984    0.7 0.356  21.51 112 112    0.9
81   16.76  -12.82   2.03   1.89  -2.630    0.07   0.071   9.450    0.7 0.356  21.63 113 113    0.9
81   13.64  -23.62   1.95   1.88  83.130    0.04   0.071   9.401    0.7 0.356  21.64 114 114    0.9
81  -61.19    1.47   2.26   1.84  34.540    0.20   0.069   9.203    0.7 0.356  21.69 115 115    0.8
81  -18.51  -42.61   2.33   1.80  46.380    0.25   0.067   8.975    0.7 0.356  21.74 116 116    0.8
81  -44.85   39.68   2.99   1.78  19.480    0.48   0.067   8.895    0.7 0.356  21.76 117 117    0.8
81   41.94  -34.85   2.10   1.77  82.700    0.17   0.066   8.845    0.7 0.356  21.77 118 118    0.8
81   48.45  -47.18   2.30   1.75 -47.700    0.26   0.066   8.763    0.7 0.356  21.79 119 119    0.8
81   18.00  -54.38   3.75   1.75 -87.120    0.64   0.066   8.749    0.7 0.356  21.80 120 120    0.8
81   42.92   -8.41   2.01   1.74  83.830    0.14   0.065   8.697    0.7 0.356  21.81 121 121    0.8
81   27.58   12.73   2.93   1.68 -33.710    0.51   0.063   8.368    0.6 0.356  21.89 122 122    0.8
81   59.27  -32.73   2.20   1.63 -12.700    0.29   0.061   8.164    0.6 0.356  21.95 123 123    0.8
81  -47.86   40.78   1.81   1.60 -64.510    0.12   0.060   7.967    0.6 0.356  22.00 124 124    0.8
81  -30.61   57.72   1.67   1.58 -43.510    0.05   0.059   7.905    0.6 0.356  22.02 125 125    0.8
81    0.14   69.69   1.72   1.57 -82.270    0.09   0.059   7.864    0.6 0.356  22.03 126 126    0.8
81  -67.12   -7.55   2.25   1.56   8.180    0.35   0.059   7.801    0.6 0.356  22.04 127 127    0.8
81  -25.73  -27.13   2.74   1.54  46.980    0.52   0.058   7.690    0.6 0.356  22.08 128 128    0.8
81  -33.75   72.13   1.86   1.53  78.020    0.19   0.057   7.648    0.6 0.356  22.09 129 129    0.8
81   27.78   14.22   1.88   1.52  58.080    0.21   0.057   7.602    0.6 0.356  22.10 130 130    0.8
81  -22.32   55.28   1.57   1.52  49.640    0.04   0.057   7.567    0.6 0.356  22.11 131 131    0.7
81   45.02   -7.42   3.89   1.50  56.360    0.74   0.056   7.499    0.6 0.356  22.13 132 132    0.7
81   30.73  -25.69   2.20   1.48 -85.520    0.38   0.055   7.385    0.6 0.356  22.16 133 133    0.7
81   -6.79  -25.95   1.59   1.47  15.660    0.08   0.055   7.351    0.6 0.356  22.17 134 134    0.7
81  -31.95   46.82   2.21   1.46  -9.800    0.40   0.055   7.281    0.6 0.356  22.19 135 135    0.7
81  -16.22   27.23   1.50   1.45 -60.770    0.04   0.054   7.233    0.6 0.356  22.21 136 136    0.7
81   -7.99   32.56   2.49   1.44 -12.330    0.50   0.054   7.205    0.6 0.356  22.22 137 137    0.7
81  -31.06  -37.78   1.54   1.40 -73.430    0.09   0.052   6.993    0.6 0.356  22.28 138 138    0.7
81    3.86   29.01   2.28   1.38 -63.720    0.46   0.052   6.911    0.6 0.356  22.31 139 139    0.7
81   33.12  -40.95   0.51   0.45   6.390    0.13   0.017   2.251    0.3 0.356  24.74 140 140    0.4
