#REFERENCE 3 47.2332780 26.7604950
K2a 1.211 -12.915 0.134 0.089 19.10 3.290 1.79 -0.906 8.753 0.56 1.24
K2a 1.211 -12.915 0.134 0.089 19.10 3.290 1.79 -4.449 20.311 1.79 -0.00
K1b 0.574 -12.532 0.218 0.075 88.31 3.290 1.45 -0.383 7.694 0.38 1.07
K1b 0.574 -12.532 0.218 0.075 88.31 3.290 1.45 -3.984 22.023 1.83 -0.38
K1b 0.574 -12.532 0.218 0.075 88.31 3.290 1.45 -12.234 -58.802 1.45 0.00
K1a 0.977 -12.497 0.120 0.101 19.54 3.290 1.79 -10.857 -58.760 1.51 0.28
K1a 0.977 -12.497 0.120 0.101 19.54 3.290 1.79 -0.635 7.709 0.39 1.40
K1a 0.977 -12.497 0.120 0.101 19.54 3.290 1.79 -4.706 21.535 1.79 0.00
8.3 1.882 -2.854 0.184 0.065 151.67 3.380 1.80 38.055 22.653 2.64 -0.85
8.3 1.882 -2.854 0.184 0.065 151.67 3.380 1.80 -8.172 -47.035 2.20 -0.40
8.3 1.882 -2.854 0.184 0.065 151.67 3.380 1.80 38.501 -10.478 2.79 -1.00
8.3 1.882 -2.854 0.184 0.065 151.67 3.380 1.80 -0.012 0.051 -8.21 10.01
8.3 1.882 -2.854 0.184 0.065 151.67 3.380 1.80 -26.239 18.493 1.80 0.00
8.2 1.590 -3.230 0.221 0.012 166.62 3.380 3.46 -9.712 -47.458 2.13 1.33
8.2 1.590 -3.230 0.221 0.012 166.62 3.380 3.46 38.437 20.289 2.79 0.67
8.2 1.590 -3.230 0.221 0.012 166.62 3.380 3.46 -25.302 20.243 1.92 1.54
8.2 1.590 -3.230 0.221 0.012 166.62 3.380 3.46 -0.008 0.065 -7.82 11.28
8.2 1.590 -3.230 0.221 0.012 166.62 3.380 3.46 40.020 -4.633 3.46 0.00
8.1 1.807 -3.708 0.192 0.047 86.39 3.380 2.09 40.489 13.792 3.73 -1.64
8.1 1.807 -3.708 0.192 0.047 86.39 3.380 2.09 41.035 11.778 3.13 -1.04
8.1 1.807 -3.708 0.192 0.047 86.39 3.380 2.09 -0.014 0.091 -7.05 9.14
8.1 1.807 -3.708 0.192 0.047 86.39 3.380 2.09 -24.149 20.891 1.88 0.22
8.1 1.807 -3.708 0.192 0.047 86.39 3.380 2.09 -8.409 -48.146 2.09 0.00
7.2d 1.430 -2.960 0.198 0.025 23.88 3.390 2.75 38.944 -7.703 2.79 -0.05
7.2d 1.430 -2.960 0.198 0.025 23.88 3.390 2.75 -10.709 -47.064 2.15 0.59
7.2d 1.430 -2.960 0.198 0.025 23.88 3.390 2.75 -25.978 19.903 1.98 0.77
